4-856	boil	noun							bil-e|carbuncle	bȳle|spring	būlia|gi-swer|eiz	eiz	Furunkel|Blutgeschwür	zweer	geš'vir		böld|var-böld	bule	furunculus	furúnculo|forúnculo	furoncle	foruncolo	furúnculo	dotʰi'ēn	ka'loɣiros	casgliad|cornwyd|pendduyn		neascóid		furunkul ́|naryv	sphoṭa-|visphoṭa-
4-857	pus	noun							pus|quitter-e	gund|worms	eitar	warc	Eiter	pus	ejter		var	materie	pūs	pus	pus	pus	pus	puon|'puos	pion	crawn|crawniad|casgl		angadh|brach|brachadh|braon|sileadh		gnoj	pūya-
4-858	scar	noun							scar-re	dolg	māsa|wunt-māle	narwe	Narbe	litteken	šram|šnar		ärr	år	cicātrix	cicatriz	cicatrice	cicatrice	cicatriz	ū'lē|ōtei'lē	u'li	craith		colm|méirscre		šram|rubec	šuṣka-vraṇa-
4-860	cure|heal	verb							helen|curen|lechnen	hǣlan|lācnian	heilen|folle-heilen|lāhhinōn|arzinōn|gi-sundedo gi-rehhenōn|buozen|rehhan	heilen|erzenen	Kur|Heilen	genezen|helen	hejln	lœkna|bœta	bota|hela|läka	helbrede|læge	sānāre|cūrāre|medērī	sanar|curar	guérir	guarire	sarar|curar	ī'aomai|tʰera'peuō|īa'treuō	θera'pevome|ɣia'trevome	iacháu|gwella	īccaim|fris-ben	leigheasaim|cneasaím|slánaím|íocaim	cěliti|lěčiti	vylečit ́|iscelit ́|lečit	bhiṣaj-|bhiṣajya-|cikitsā-
4-870	physician	noun							leche|phisicien	lǣce	lāhhi|arzāt|arzen-are|heil-āri	arzāt|arzet	Arzt	arts|dokter	dokter	lœknir	läkare|doktor	læge	medicus	doctor|médico	médecin	medico	médico	īa'tros	ɣia'tros|ia'tros	meddyg|doctor	līaig	dochtúir|lia	balĭji|vračĭ|lěkarĭ	vrač|lekar	bhiṣaj-|vāidya-|cikitsaka-
4-880	medicine|drug	noun							medicin-e|drogges	lybb|lǣcedōm	lāhhin|lāhhen-unga|lāhh-ida	arzenīe|arzātīe|lāchen	Arznei|Heilmittel|Droge	medicijn|geneesmiddel	refue	lyf|lœkningarlyf|lœknisdōmr	medicin|läke-medel|drog	medicin|lægemiddel	medicāmen|remedium	medicina|remedio	remède|médecine	medicina|farmaco	medicamento|remédio	pʰarmakon	farmako|iatri'ki	meddyginiaeth|cyffur|ffisig|moddion	leiges	leigheas|míochaine|cógas	balĭstvo|lěkŭ	lekarstvo	auṣadha-|bheṣaja-
4-890	poison	noun							venim|poisoun|atter	ātor|lybb|unlybba	eitar|luppi|gift	eiter|vergift|gelüppe	Gift	gift|vergif	sam	eitr	gift	gift	venēnum|vīrus	veneno	poison	veleno	veneno	pʰarmakon|ī'os	ðili'tirio	gwenwyn	neim|fī	nimh	jadŭ|otrava	jad|otrava	viṣa-|gara-|garala-
4-910	tired|weary	adjective							tered-e|weri-e	wērig|mēθe	muodi	müede	müde	moe	mid|farmatert|'ojsgematert	mōðr	trött	træt	fatīgātus|fessus|lassus	cansado	fatigué	stanco	cansado|estafado	ka'mōn|apoka'mōn|kekmē'kōs	kura'smenos	lluddedig|blinedig|blin	scīth	tuirseach|cortha	truzdŭ sę|trudĭnŭ	ustavšij|utomljennyj|ustalyj	šrāmta-|khinna-|klānta-
4-912	rest	verb							resten|reposen	restan	ruowēn|rāwēn|rasten|resten	ruowen	ausruhen	uitrusten	ruen		vila|vila sig	hvile	quiescere	descansar	se reposer	riposarsi	descansar	pauomai|ana'pauomai|skʰo'lazō	kseku'razome	gorffwys|dadflino		sos|scíth|suaimhneas		otdyxat	vi-šram-
4-920	lazy	adjective							slothful|slak	slāw|slǣc|āsolcen	laz|trāgi|fūl	laz|trǣge|lezzic	faul|träge	lui|traag	fojl	latr	lat	doven	piger|ignāvus	perezoso|flojo	paresseux	pigro	preguiçoso	ar'gos|'aponos|nō'tʰros|oknē'ros	te'belis	diog	lesc	leiscúil	lěnŭ	lenivyj	alasa-|manda-
4-930	bald	adjective							balled|calwe	calu|hnot	kalo|hār-lōs	kal	kahl	kaal	lise	skollōttr	skallig|kal	skaldet	calvus	calvo|pelado	chauve	calvo	calvo	pʰala'kros	fala'kros	moel	mael	maol|lom|plaiteach	vŭzlysŭ|plěšivŭ	lysyj|plešivyj	khalati-|muṇḍa-
4-940	lame	adjective							halt|lame	healt	halz|lam|ham|wan-heil	lam|halz|hinkende	lahm|hinkend	kreupel|lam|mank	lom|'hinkedik	haltr|lami	halt|lam	halt|lam	claudus	lisiado	boiteux	zoppo	coxo	kʰō'los	ku'tsos	cloff	bacach|losc	bacach	chromŭ	xromoj	šrōṇa-|srāma|pan̄gu-
4-950	deaf	adjective							def	dēaf	toub	toup	taub	doof	tojb	daufr	döv	døv	surdus	sordo	sourd	sordo	surdo	kō'pʰos	ku'fos	byddar	bodar	bodhar	gluchŭ	gluxoj	badhira-
4-960	mute	adjective							domb|doumb	dumb	stum|tumb	stum|tump	stumm	stom	štum	dumbr	stum	stum	mūtus	mudo	muet	muto	mudo	kō'pʰos|'apʰōnos	mu'gos	mud	amlabar|balb	balbh	němŭ	nemoj	mūka-
4-970	blind	adjective							blind	blind	blint	blint	blind	blind	blind	blindr	blind	blind	caecus	ciego	aveugle	cieco	cego	tu'pʰlos	ti'flos	dall	dall|goll	caoch|dall	slěpŭ	slepoj	andha-
4-980	intoxicated	adjective							dronken	druncen|wingāl	trunkan	trunken	berauscht|trunken	dronken	šiker	drukkinn|olr|olvaðr	berusad|drucken|full|packad	drukken|fuld	ēbrius	ebrio|embriagado	ivre	ubriaco	embriagado	me'tʰuōn	meθi'smenos	meddw	mesc	ar meisce|ólta	pĭjanŭ	p ́janyj	matta-|kṣība-
4-990	naked|bare	adjective							naked|bar	nacod|bær|unscrȳdd	nakot|bar|lūtar|ein-falt	nacket|bar|blōz	nackt	naakt|bloot	naket|hojl	nokviðr|noktr|berr	naken|bar	nøgen|bar	nūdus	desnudo	nu	nudo	despido|nu	gu'mnos	ɣi'mnos	noeth|llwm	nocht|lomm	nocht|lom	nagŭ|golŭ	nagoj|golyj	nagna-
5-110	eat	verb							eten	etan	ezan|gi-āzzen|pruontōn|wirtōn|in-bīzan|gi-fehōn|fuorōn	ezzen	essen|speisen	eten	esn	eta	äta	spise	esse|edere	comer	manger	mangiare	comer	e'stʰiō|'edō	troo	bwyta	ithim	ith|caith	jasti	jest ́	ad-|aš-|bhuj-|ghas-
5-120	food	noun							mete|fode	mete|feorm|fōda|mos|wist	muos|maz|spīsa|ezzan|āz|wist|gouma|pfruonta|im-biz|im-bīz|fuora|līb-leita|brōt|nara|zuht|bilibi	muos|spīse|maz|āz	Speise|Essen|Nahrung|Kost	voedsel|spijs	esn	matr|fœða|āt|vist	mat|föda|spis	mad|føde|spise	cibus|ēsca|penus	comida|alimento	nourriture	cibo	alimento	tro'pʰē|'brōma|edō'dē	tro'fi	bwyd	biad|tūare	bia|lón|beatha|cuid	pišta|jadĭ|brašĭno|krŭma	pišča|jeda	anna-|pitu-
5-121	cooked	adjective								brǣd|gesoden	gi-sotan|gi-kohhōt|gi-stredan	gekocht	gekocht	gekookt	ge'koxt		till-lagad|kokt	kogt	coctum	cocido|cocinado	cuit	cotto	cozinhado|cozido	o'ptos|opta'leos|e'pʰtʰos	psi'menos	wedi ei goginio				povarennyj	pakva-|šrāṇa-
5-122	raw	adjective							rau-e	hrēaw|rūh	rao|ruh|rūh	rou	roh	rauw	roj		rå|o-kokt	rå	crūdus	crudo	cru	crudo	cru	ō'mos|'apeptos	o'mos	amrwd|crai		amh|dearg		syroj	āma-
5-123	ripe	adjective							ripe	rīpe	rīfi|zītīg	rīfe	reif	rijp	cajtik		mogen	moden	mātūrus	maduro	mûr	maturo	maduro	pepōn|hō'raios|ha'dros	orimos	aeddfed		aibí		spelyj|zrelyj	pari-pakva-
5-124	green|unripe	adjective							grene	unrīpe	gruoni|*un-rīfi	grüene	unreif|grün	groen|onrijp	grin|'umcajtik		grön|o-mogen	grøn	immātūrus	inmaduro|no maduro|verde	vert	acerbo	verde|imaturo	aōros|ō'mos	aɣuros	anaeddfed		glas|anabaí		nezrelyj|syroj	aparipakva-
5-125	rotten	adjective							roten	forrotod|gemolsnod	fūl	vūl	faul|verfault|vermodert	verrot	far'fojlt		rutten|murken|skämɑ	rådden	puter|putridus	podrido	pourri	marcio	podre	sa'pros|sesē'pōs|aposesē'pōs	sapios	pwdr|pydredig		lofa|morgtha|bréan		gniloj	pūta-|galita-
5-130	drink	verb							drinken	drincan	trinkan|sūgan|sūfan	trinken	trinken	drinken	trinken	drekka	dricka	drikke	bibere	beber	boire	bere	beber|tomar	pīnō	pino	yfed	ibim	óla|slog	piti	pit	pā-
5-140	hunger	noun							hunger	hungor	hungar	hunger	Hunger	honger	hunger	hungr	hunger	hunger	famēs	hambre	faim	fame	estar com fome	peina|lī'mos	pina	eisiau bwyd|chwant bwyd	gorte	ocras|gorta	gladŭ	golod	kṣudh-|kṣudhā-
5-141	famine	noun							famine	hungor	hungar	hungernōt	Hungersnot	hongersnood	hunger		hungers-nöd|svält|hunger	hungersnød	famēs	hambre	famine|disette	fame|carestia	fome	lī'mos|sīto'deia	pina|li'mos	newyn|llwgfa		gorta		golod|golodanie	durbhikṣa-
5-150	thirst	noun							thirst	θurst	durst	durst	Durst	dorst	doršt	θorsti	törst	tørst	sitis	sed	soif	sete	sede	dipsa|'dipsos	ðipsa	syched	ītu|tart	tart|íota	žęžda	žažda	tṛṣṇā-
5-160	suck	verb							souken	sūcan|sūgan	sūgan|tāen	sūgen|dīen	saugen	zuigen	zojgn	sūga	suga|dia	suge|die	sūgere|fēlāre	chupar	sucer	succhiare	chupar|sugar	tʰē'lazō|'muzō	ɣlifo	sugno|dyfnu	sūgim|denim	diúlaim|súim|siolpaim|súraic|tarraing	sŭsati	sosat	dhā-|dhe-|cūṣ-
5-180	chew	verb							cheuen	cēowan	kiuwan	kiuwen	kauen	kauwen	kajen		tugga	tygge	mandere|mandūcāre	masticar|mascar	mastiquer|macher	masticare	mastigar|mascar	ma'saomai	ma'sao	cnoi		cogain|mungail		ževat	carv-
5-181	swallow	verb							swolwen	swelgan	*sluckōn	swelgen|slucken	schlucken|verschlucken	slikken	šlingen		svälja	synke	sorbere	tragar	avaler	inghiottire	tragar|engolir	kate'stʰiō|bro'kʰtʰizō	kata'pino	llyncu		slog|alp		glotat	gṝ|ni-gṝ-
5-190	choke	verb							choken	smorian|θrysmian	ir-stickan|wurgen	würgen	ersticken	stikken	vargn zix|štikn zix|krekn zix		strypa|kväva	kvæle	suffōcāre	sofocar	étouffer	soffocare	sufocar	pnīgō|apo'pnīgō|kata'pnīgō	pniɣome	tagu		tacht|plúch|calc		davit ́sja	kaṇṭhaṃ sam-pīḍ-
5-210	cook	verb							coken	brǣdan|brīwan	siodan|siadan|kohhōn|stredan	kochen	kochen	koken|bereiden	koxn	matbūa	till-laga|koka	koge|lave mad	coquere	cocinar	cuire	cuocere|cucinare	cozinhar	pessō|'peptō	psino|maɣi'revo	coginio	fo-no-	déan cócaireacht ar|fuin	variti	varit	pac-|šrā-
5-220	boil	verb							sethen|boillen	sēoθan|wyllan	siodan|siadan|kohhōn|stredan	kochen|sieden	kochen	koken	koxn	sjōða|vella	koka	koge	coquere|bullīre	hervir	bouillir	bollire	ferver	hepsō	vrazo	berwi	berbaim	beirigh|fiuch|bruith|coip	variti|vĭrěti	kipjatit ́|kipet	pac-|šrā-|kvath-|yas-
5-230	roast|fry	verb							rosten|frien	brǣdan|hierstan	brātan|harstan|rōsten	brāten|rœsten	rösten|braten	braden|roosteren|roosten	brotn|preglen	steikja	steka	stege	torrēre|frīgere|assāre	asar|freír	rôtir|frire	arrostire|friggere	assar|fritar|frigir	o'ptaō|'pʰrūgō|'pʰōgō	psino|tiɣa'nizo	rhostio|crasu|ffrio	fo-no-	róst|fioch	pešti|pražiti	žarit	pac-|bhrajj-
5-240	bake	verb							baken	bacan	backan	backen	backen	bakken	bakn	baka	baka	bage	coquere|torrēre	hornear	cuire au four	cuocere	cozer no forno	o'ptaō|'pessō	psino sto 'furno	pobi|crasu	fo-no-	bruith|beirigh|bácáil	pešti	peč	pac-|bhrajj-
5-250	oven	verb							oven	ofen	ovan	oven	Backofen|Ofen	oven	ojvn	ofn	bak-ugn|stek-ugn	ovn	furnus|fornāx	horno	four	forno	forno	i'pnos|'klībanos	furnos	ffwrn|popty	sornn|fulacht	oigheann|bácús	peštĭ	peč	āpāka-
5-260	pot|cooking vessel	noun							pot-e	crocc|pott|ālfæt|hwer	hafan|havan|tegel|*tegula|faz	haven|topf|schaffe	Topf	pan	top	grȳta|pottr	gryta|kok-kärl	gryde|potte	aulla	olla	casserole|marmite	pentola|casseruola	panela	kʰutrā	katsa'rola	pot|crochan	crocān	pota|corcán	grŭnĭcĭ	goršok	kumbha-|ukhā-|sthālī-
5-270	kettle	noun							ketel	cytel	kezzil|wer	kezzel	Kessel	ketel	kesl	ketill|hverr	kittel	kedel	lebēs|caldāria	caldera	bouilloire	bollitore	chaleira	lebēs|kʰal'kion	vra'stiras	tegell	coire|scaball	citeal|túlán|coire	kotĭlŭ	kotel	sthāla-|uda-sthālī-
5-280	pan	noun							panne	panne	pfanna	pfanne	Pfanne	steel pan	fan|s'kovrede	panna	panna|gryta	pande	patina|patella|sartāgō	cacerola|cazuela	casserole	casseruola|padella	panela	tēganon|'tagēnon	katsa'rola	padell|pan|caserol	aigen	panna|friochtán	skovrada	skovoroda	kaṭāha-|bhrāṣṭra-|bhraṣṭhra-
5-310	dish	noun							dish	disc|læpeldre	scuzzila|scala|scāla|tisc|disc	schüzzel	Schüssel	schotel	teler|majxl|ge'rixt		fat	fad	catīnus|lanx	plato|fuente	plat	piatto	prato	lekos|le'kanē	piato	dysgl	tesc|mias	mias	misa|bljudo	tarelka	bhājana-|pātra-|šarāva-
5-320	plate	noun							dish|plat-e	disc	tisc|disc	teler	Teller	bord	teler	diskr|skutill	tallrik|fat	tallerken	lanx|scutella	plato	assiette	piatto	prato	pinaks	piato	plât		pláta	misa|bljudo	tarelka	bhājana-|pātra-|šarāva-
5-330	bowl	noun							bolle	bolla|hnæpp|læfel|orc|scealu|wearr	scala|scāla|scuzzila|tisc|disc|faz|bolla|napf|scenki-faz|gebita	schale	Schüssel|Napf|Schale	schaal|kom	šisl	bolli|skāl	skål|bål	skål	crāter|catīnus	tazón	bol	scodella	bacia|tigela	krā'tēr|pʰi'alē	bol	powlen	cūach	babhla|cuach|scála		bljudo	pātra-|kaṃsa-
5-340	pitcher|jug	noun							picher-e	croc|crūce	kruog|faz|urzeol|zwi-bar	kruoc	Krug	kruik|kan	krug|krigl	krukka	kruka|kanna|till-bringare	krukke	urceus	cántaro|jarro	cruche|broc	brocca	cântaro	kʰūs|ampʰo'reus	stamna	piser|siwg	cilornn	crúsca|crúiscín	krŭčagŭ|čĭvanŭ|vrŭčĭ	kuvšin|kružka	kalaša-|kuṇḍa-|kumbha-
5-350	cup|drinking vessel	noun							cuppe	cuppe|calic|canne|bune|fæt|ful|mēle|scenc	kelih|kopf|behhāri|scala|scāla|stouf|napf	kopf|becher	Tasse|Becher	kop	gloz|glezl|tepl	koppr	kopp	kop	pōculum|calix	taza|copa	tasse|coupe	tazza	xícara|chávena|copo	po'tērion|'kuliks|'kupellon	fli'tzani|'kupa	cwpan	airidech|copān|cailech	cupán|corn	čaša	čaška	caṣaka-|pātra-|kaṃsa-
5-360	saucer	noun							saucer-e	bledu			Untertasse	schotel	tecl		fat	underkop	scutula	platillo	soucoupe	piattino	pires		pia'taki	soser		fochupán|sásar		bljudce	pātrādhāra-|šālājira-|vaidala-
5-370	spoon	noun							spon	cucler|sticca	leffil|lepfil	leffel	Löffel	lepel	lefl	spōnn|skeið	sked	ske	cochleāre|ligula	cuchara	cuiller	cucchiaio	colher	mu'stillē|mustron|li'strion|kokʰli'arion	ku'tali	llwy	liag	spúnóg|liach|ladar	lŭžica	ložka	sruva-|khaja-|darvī-
5-380	knife	noun							knif	seax	mezzi-sahs|mezziras|*mezzir	mezer	Messer	mes	meser	knīfr	knif|kniv	kniv	culter	cuchillo	couteau	coltello	faca	makʰairā	ma'xeri	cyllell		scian		nož	churikā-|churī|kartari-
5-390	fork	noun							forke			gabele	Gabel	vork	gopl		gaffel	gaffel	furca	tenedor	fourchette	forchetta	garfo	kre'agrā	pi'runi	fforcyn		forc|gabhlóg		vilka	khādya-māṃsādi-uttolanārthaṃ šūla-višeṣa
5-391	tongs	noun							tonges		zanga	zange	Zange	tang	cvang		tång	tang	forceps	tenazas	pinces	pinze|tenaglie	pinça	la'bides	tsi'biða|la'viða	gefeiliau		tlú|maide briste|ursal		ščipcy	saṃdaṃšaka-|kan̄ka-mukha-|šapha-
5-410	meal	noun							mel|ferme	mǣl|feorm|reord	gouma|im-biz|im-bīz|māl|muos|mias|wirt-scaft	inbīz|māl|ezzen	Mahlzeit|Mahl	maal|maaltijd	molcajt	verðr|māl|maltīð	mål|mål-tid	måltid	epulum|daps|cibus	comida	repas	pasto	refeição	dais|'deipnon|'trapeza	ɣefma|faɣi'to|fa'i	pryd	dithat	béile|tráth bia|proinn|séire	obědŭ	jeda	bhojana-
5-420	breakfast	noun							breke-faste	morgenmete|undernmete|underngereord	gouma	vruoimbīz|vruostücke	Frühstück	ontbijt	iberbajsn|frištik	dagverðr	frukost	morgenmad	ientāculum	desayuno	petit déjeuner	colazione	café da manhã|pequeno-almoço	a'krātisma|'āriston	proɣefma|proi'no	brecwast|boreufwyd		bricfeasta		zavtrak	prātarāša-
5-430	lunch	noun							non-shench	nōnmete	im-biz|im-bīz|gouma|taga-muos	inbīz	Mittagessen	lunch	onbajsn		lunch|middag	frokost	prandium	almuerzo	déjeuner|repas de midi	pranzo	almoço	āriston	ɣefma|mesimeria'no	cinio		lón|dinnéar		vtoroj|zavtrak	
5-440	dinner	noun							diner		gouma|taga-muos	mittacmāl|ezzen	Diner|Abendessen	middageten	mitog|varmes		mid-dag	middag	cēna	comida	dîner	cena	jantar	deipnon	ðipno|vraði'no	cinio	praind	dinnéar|proinn	obědŭ	obed	bhojana-
5-450	supper	noun							soper-e	ǣfenmete|ǣfengereord	namuos|muos|gouma	ābentbrōt|abentimbīz|abentspīse	Abendessen|Abendbrot	avondeten|avondmaaltijd|avondmaal	večere	nāttverðr	kvällsmat|afton-mål-tid|kvälls-vard	aftensmad	cēna	cena	souper|repas du soir	cena|spuntino	jantar|ceia	deipnon	ðipno|vraði'no	swper		suipéar|séire	večerja	užin	bhojana-|nakta-bhojana-
5-460	peel	verb							pilen	scrēadian|berindan	scellen	scheln	schälen	schillen	šejln		skala|skal	skrælle	dēcorticāre	pelar	peler|éplucher	sbucciare	descascar	lepō|peri'lepō	kseflu'ðizo|kaθa'rizo	plicio|pilio		scamh|bain an craiceann de		lupit	
5-470	sieve|strain	noun							sive	siftan|drēahnian|seohhian	sīhan|fewen|rītrōn|redan	siben	durchsieben|durchseihen	zeven	zajen		sålla|sikta|såll	si|sigte	cōlāre	cribar|colar|cerner	passer	setacciare|scolare	peneira|coador|coar	diē'tʰeō|dia'sētʰō|koski'neuō	koski'nizo|su'rono	hidlo		criathar|rilleán criathraigh		proseivat	cālanī-
5-480	scrape	verb							scrapen	screpan|sceorfan	scaban|krazzōn	schaben	reiben|schaben	schrapen|raspen	šobn|rajbn		skrapa|raspa|riva	skrabe	rādere|scabere|scalpere	raspar|rallar	gratter|râper	grattugiare	raspar	hrī'naō|apo'kseō|apo'ksūō	trivo	crafu|plicio		scríob|scrabh|scamh|cart|gránaigh		skresti	likh-
5-490	stir|mix	verb							stiren	mengan|blandan|geθweran|hrēran	ruoren|miscen|miscelōn|mengan|temprōn	mischen|twern|rüeren	rühren|mischen	roeren|mengen	mišn		röra|vispa|blanda	blande	miscēre	mezclar|mixturar	mêler|mélanger	mescolare|agitare	misturar|mexer	meignūmi|ke'rannūmi	anaka'tevo	troi|cymysgu		measc|corraigh|suaith	měsiti	mešat	mikṣ-|šrī
5-510	bread	noun							bred	hlāf|brēad	leib|brōt	brōt	Brot	brood	brojt	brauð	bröd	brød	pānis	pan	pain	pane	pão	artos	pso'mi	bara	bairgen|arān	arán	chlěbŭ	xleb	apūpa-|pūpa-
5-530	dough	noun							dough|paste	dāg	teig	teic	Teig	deeg	tejg	deig	deg	dej	massa	masa	pâte	mollica	massa	pʰurāma	zimi|zi'mari	toes	tāis	taos	těsto	testo	guṇḍakā-|saktu-
5-540	knead	verb							kneden	cnedan	knetan	kneten	kneten	kneden	knetn	knoða	knåda	elte	subigere|depsere	amasar	pétrir	intridere	amassar	massō	zi'mono	tylino		fuin|suaith	uměsiti	mesit	mṛd-
5-550	meal|flour	noun							mele|flour	melu|grytta|smedma	melo	mel	Mehl	meel	mel	mjol	mjöl	mel	farīna	harina	farine	farina	farinha	aleuron	a'levri	blawd	men	min	mąka	muka	piṣṭa-|saktu-|cūrṇa-|godhūma-cūrṇa-
5-560	crush|grind	verb							grinden	grindan	malan|*malmōn|rīban	maln	mahlen	pletten|malen	š'tojsn|'rajbn|'moln	mala	mala	male	molere	aplastar|moler	écraser|broyer	schiacciare|macinare	esmagar|moer	a'leō	li'ono|a'leθo	malu	melim	basc|brúigh|meil	mlěti	molot	piṣ-|cūrṇ-
5-570	mill	noun							milne|quern-e	cweorn|mylen	mulī|mulin|quirn|kurn	mül|kürne	Mühle	molen	mil	kvern|mylna	kvarn	mølle|kværn	molīna|molae	molino	moulin	mulino	moinho	mulē|'mulos	milos	melin	brāo|mulenn	muileann	žrŭnŭvi|žrŭny	mel ́nica	peṣaṇa-
5-580	mortar	noun							morter	pīle	mortāri|morsāri|morsāli	morsel	Mörser	mortier	štejsl		mortel	morter	harēnātum	mortero	mortier	mortaio	morteiro	holmos|tʰu'eiā	ɣu'ði	breuan|mortar		moirtéar		stupa	udūkhala-|ulūkhala-
5-590	pestle	noun							pestel	pīlstocc	kūli	morselstempfel	Stössel|Mörserkeule	stamper	ejberšte fun štejsl		mortel-stöt	støder	pistillum	mano de mortero	pilon	pestello	mão de pilão|almofariz	doiduks|'huperos	ɣuðo'xeri	pestl		tuairgnín|smíste		pestik	musala-
5-610	meat	noun							flesh	flǣsc	fleisc	vleisch	Fleisch	vlees	flejš	kjot	kött	kød	carō	carne	viande	carne	carne	kreas	kreas	cig	feōil|cūa	feoil	męso	mjaso	māṃsa-
5-630	sausage	noun							sausige	mearh	wurst	wurst	Wurst	worst	vuršt	mor-bjūga	korv	pølse	farcīmen|lūcānica|botulus	salchicha	saucisse	salsiccia	linguiça|chouriço	al'las	lu'kaniko	selsig|sosej	mar|marōc	ispín|maróg		kolbasa	
5-640	soup|broth	noun							broth	broθ	prod	brüeje|suppe	Suppe|Brühe	soep	zup|jojx	broð	soppa	suppe	zuppa|minestra|brodo	sopa	soupe|potage	minestra|zuppa	sopa|caldo	zō'mos	supa	potes|cawl	enbruithe	anraith|brachán	jucha	sup|uxa	yūṣa-|sūpa-
5-650	vegetables	noun							wortes	wyrte	wurzi|krūtir|smala-sāt	krūt	Gemüse	groenten	grinsn|grinvarg|gortnvarg	urt	grön-saker	grønsager	olus	legumbres	légumes	legumi|verdura	legumes|verduras	lakʰana	laxani'ka	llysiau		glasraí	zelĭje	zelen ́|ovošči	šāka-
5-660	bean	noun							ben-e	bēan	bona|bōna	bōne|fasōl	Bohne	boon	bob|bebl|fasolʸe	baun	böna	bønne	faba|phasēlus	frijol|poroto	haba|haricot	fava|fagiuolo	feijão	kuamos|'pʰasēlos	fa'soli	ffäen|ffeuen	seib	pónaire	bobŭ	bob|fasol	māṣa-|šimba-|šimbi-
5-700	potato	noun											Kartoffel|Erdapfel	aardappel	kar'tofl|bulʸbe		potatis	kartoffel		papa	pomme de terre	patata	batata		pa'tata	taten		práta		kartofel	
5-710	fruit	noun							fruit	ofet|æppel	obaz|fruht|wuohhar|fasel	obez	Obst	vrucht|fruit	ojps|fruxt	aldin	frukt	frugt	pōmum|mālum	fruta	fruit	frutta	fruta	mēlon|o'pōrā	fruto	ffrwyth	torad	toradh|meas	ovoštĭ	frukty|plody	phala-
5-712	bunch	noun							bonche	clystre	hūfo|houf|trūbo|drūbo	bunt|kranz	Bund	bos	hengl		knippa|bunt|blase	bundt	fasciculus	racimo	botte	grappolo|racimolo	ramo|cacho		matso|ma'tsaki	bwnsiad		scoth|dos|dornán|triopall|táth|coróg|glac|cloigín		kist ́|grozd ́|pačka	guccha-
5-750	fig	noun							fige	fīc	fīga	vīge	Feige	vijg	fajg	fīkja	fikon	figen	fīcus	higo	figue	fico	figo	sūkon	siko	ffigysen	fīc	fige	smoky	figa	
5-760	grape	noun							grape	wīnberie|berge	trūbo|drūbo|beri	wīnber|trūbe	Traube|Weinbeere	druif	vajntrojb	vīnber	druva	drue	ūva	uva	raisin	acino d'uva	uva	botrus|stapʰu'lē|rāks	sta'fili	grawnwinen	fīn	fíonchaor|caor finiúna	grozdŭ|groznŭ	vinograd	drākṣā-
5-770	nut	noun							note	hnutu	nuz	nuz	Nuss	noot	nus	hnot	nöt	nød	nux	nuez	noix	noce	noz	karuon	ka'riði	cneuen	cnū	cnó	orěchŭ	orex	phala-
5-780	olive	noun							olive	eleberge	oli-beri	ölber	Olive	olijf	ejlbirt|masline	oliva	oliv	oliven	olīva|olea	aceituna|oliva	olive	oliva	azeitona	e'laiā	eli'a	olif		ológ	maslina	olivka	
5-790	oil	noun							oile	ele	oli	olei|ol|öl	Öl	olie	ejl|bojml	olea	olja	olie	oleum|olīvum	aceite	huile	oglio	azeite|óleo	elaion	laði	olew	ola	ola	olějĭ|maslo	maslo	tāila-|sneha-
5-791	grease|fat	noun							grese|fatte	lynd|smeoru	smero|feizti|spint	smer|smalz|veizete	Fett	vet	fets		-fett|ister|talg|smörj-fett|smörja	fedt	adeps	grasa	graisse|le gras	grasso	gordura	stear|pīme'lē|'lipos|'pīar	lipos|'ksigi	saim|braster		saill|blonag|geir|méathras|olar		žir	sneha-
5-810	salt	noun							salt	sealt	salz	salz	Salz	zout	zalc	salt	salt	salt	sāl	sal	sel	sale	sal	halas	a'lati	halen	salann	salann	solĭ	sol	lavaṇa-
5-820	pepper	noun							peper	pipor	pfeffar	pheffer	Pfeffer	peper	fefer	piparr	peppar	pebber	piper	pimienta	poivre	pepe	pimenta	peperi	pi'peri	pupur	scibar|pipur	píobar	pĭperŭ	perec	pippalī-|marīca-|kola-
5-821	chili pepper	noun											Chili	chili peper	feferl		chili-peppar	rød pebber		ají	piment	peperoncino	malagueta		kokino pi'peri	tsili				krasnyj stručkovyj perec	
5-840	honey	noun							honi	hunig	honag	honec	Honig	honing	honik	hunang	honung	honning	mel	miel	miel	miele	mel	meli	meli	mêl	mil	mil	medŭ	mëd	madhu-
5-850	sugar	noun							sugre		zucura|zucer	zucker	Zucker	suiker	cuker		socker	sukker	saccharum	azúcar	sucre	zucchero	açúcar		zaxari	siwgr		siúcra		saxar	šarkarā-
5-860	milk	noun							milk	meolc	miluh	milch	Milch	melk	milx	mjolk	mjölk	mælk	lac	leche	lait	latte	leite	gala	ɣala	llaeth|llefrith	mlicht|ass|lacht	bainne	mlěko	moloko	payas-|kṣīra-|dugdha-
5-870	milk	noun							milken	melcan|meolcian	melkan	melchen	melken	melken	melkn	mjolka	mjölka	malke	mulgēre	ordeñar	traire	mungere	ordenhar	a'melgō	ar'meɣo	godro	bligim|crudim	crúigh|bligh	mlěsti	dojit	duh-
5-880	cheese	noun							chese	cȳse	kāsi|formizzi	kæse	Käse	kaas	kez	ostr	ost	ost	cāseus	queso	fromage	formaggio	queijo	tū'ros	ti'ri	caws	cāise	cáis	syrŭ	syr	dadhi-ja-|kṣīra-ja-
